,label,nbPixels,meanB0,varB0,mean__012019,nan___012019,mean_div_std,mean__022019,nan___022019,mean_div_std,mean__032019,nan___032019,mean_div_std,mean__042019,nan___042019,mean_div_std,mean__052019,nan___052019,mean_div_std,mean__062019,nan___062019,mean_div_std,mean__072019,nan___072019,mean_div_std,mean__082019,nan___082019,mean_div_std,mean__092019,nan___092019,mean_div_std,mean__102019,nan___102019,mean_div_std,mean__112019,nan___112019,mean_div_std,mean__122019,nan___122019,mean_div_std,mean__012020,nan___012020,mean_div_std,mean__022020,nan___022020,mean_div_std,mean__032020,nan___032020,mean_div_std,mean__042020,nan___042020,mean_div_std,mean__052020,nan___052020,mean_div_std,mean__062020,nan___062020,mean_div_std,mean__072020,nan___072020,mean_div_std,mean__082020,nan___082020,mean_div_std,mean__092020,nan___092020,mean_div_std,mean__102020,nan___102020,mean_div_std,mean__112020,nan___112020,mean_div_std,mean__122020,nan___122020,mean_div_std,mean__012021,nan___012021,mean_div_std,mean__022021,nan___022021,mean_div_std,mean__032021,nan___032021,mean_div_std,mean__042021,nan___042021,mean_div_std,mean__052021,nan___052021,mean_div_std,mean__062021,nan___062021,mean_div_std,mean__072021,nan___072021,mean_div_std,mean__082021,nan___082021,mean_div_std,mean__092021,nan___092021,mean_div_std,mean__102021,nan___102021,mean_div_std,mean__112021,nan___112021,mean_div_std,mean__122021,nan___122021,mean_div_std,mean__012022,nan___012022,mean_div_std,mean__022022,nan___022022,mean_div_std,mean__032022,nan___032022,mean_div_std
43,12657,126,0.236928328871727,0.000538433087058,0.0592,0,2.678,0.0542,0,2.7081,0.0563,0,3.073,0.0671,0,4.0045,0.1512,0,2.4655,0.1408,0,3.6116,0.1915,0,2.8893,0.1502,0,3.3411,0.1003,0,3.3454,0.1211,0,3.2311,0.1184,0,3.1761,0.0811,0,3.0606,0.0544,0,3.1111,0.0467,0,2.3821,0.0513,0,2.8686,0.059,0,3.5178,0.0761,0,3.0938,0.1686,0,2.4363,0.2015,0,2.8978,0.1113,0,2.9893,0.1062,0,3.9427,0.0907,0,2.7829,0.0689,0,3.9371,0.0422,0,2.9336,0.0471,0,3.3571,0.0428,0,2.8498,0.0563,0,2.6736,0.0561,0,2.3474,0.0954,0,3.3061,0.1143,0,3.4606,0.0762,0,2.3955,0.1337,0,3.714,0.1529,0,3.3022,0.1253,0,4.0599,0.085,0,3.3721,0.0575,0,2.812,0.0446,0,2.6012,0.0403,0,2.4723,0.0363,0,2.5556
44,8972,170,0.292639404535294,0.000400430348236,0.0678,0,2.4387,0.0575,0,2.8817,0.0587,0,2.8873,0.0708,0,3.3273,0.1731,0,1.8693,0.1818,0,2.7621,0.2069,0,2.5615,0.2051,0,2.2664,0.191,0,3.0572,0.1862,0,3.5994,0.1522,0,3.1252,0.1024,0,3.5531,0.079,0,3.0914,0.0774,0,2.4376,0.0883,0,2.476,0.1064,0,2.977,0.1098,0,3.0544,0.1807,0,2.9882,0.2074,0,2.807,0.1749,0,2.9047,0.1695,0,2.6428,0.1635,0,3.2745,0.1128,0,3.4534,0.0808,0,3.0352,0.0633,0,3.0959,0.0571,0,3.0789,0.0821,0,2.7608,0.0823,0,2.6606,0.1282,0,3.091,0.1447,0,2.2862,0.1265,0,2.3113,0.1842,0,1.9098,0.1843,0,3.0957,0.1457,0,3.6655,0.1133,0,2.6447,0.0833,0,3.7046,0.0719,0,2.6439,0.065,0,3.0201,0.0708,0,2.8514
45,11578,167,0.246296003460884,0.000180686809472,0.0501,0,2.6324,0.0473,0,3.3074,0.0488,0,3.019,0.057,0,3.6659,0.1013,0,2.7838,0.1482,0,4.1999,0.1728,0,3.3726,0.1458,0,4.2405,0.1266,0,2.5951,0.1205,0,3.0665,0.1182,0,3.8636,0.0785,0,3.9589,0.051,0,3.7582,0.0496,0,2.751,0.0457,0,3.8195,0.0607,0,2.9722,0.0774,0,2.8033,0.1274,0,3.0236,0.15,0,3.0495,0.1002,0,4.081,0.0944,0,3.1616,0.1004,0,2.8285,0.0743,0,1.9684,0.0533,0,2.6659,0.0405,0,2.7053,0.0382,0,2.8135,0.0492,0,3.1297,0.066,0,3.3748,0.1037,0,4.0568,0.1118,0,3.1206,0.0863,0,2.8414,0.1562,0,3.1847,0.1878,0,2.8171,0.1183,0,3.1222,0.0949,0,3.0675,0.0574,0,2.5435,0.0449,0,2.2289,0.0447,0,2.1793,0.0415,0,2.5005
46,11056,308,0.24960008263588,0.000313370546792,0.0619,0,2.3359,0.055,0,2.3157,0.0535,0,2.8449,0.0716,0,2.6211,0.1673,0,1.7616,0.2051,0,3.1674,0.28,0,2.9123,0.2018,0,2.9111,0.178,0,2.227,0.1556,0,2.9968,0.1296,0,3.0022,0.0954,0,3.3498,0.063,0,2.8188,0.0563,0,2.8383,0.0753,0,2.2068,0.086,0,2.2163,0.0846,0,2.4498,0.163,0,2.794,0.2191,0,3.7911,0.1619,0,2.5314,0.1433,0,3.3756,0.119,0,2.5654,0.0887,0,2.6173,0.0626,0,2.3934,0.0479,0,2.5537,0.0491,0,2.7783,0.0635,0,2.4989,0.0692,0,2.1599,0.1188,0,2.8674,0.135,0,2.4864,0.1151,0,3.5003,0.2155,0,2.9699,0.2233,0,2.1004,0.1469,0,3.2636,0.0928,0,2.3091,0.0693,0,3.1937,0.0565,0,2.8674,0.0539,0,2.5247,0.0593,0,2.3053
47,13435,258,0.208066776394844,0.00013224160648,0.0508,0,2.3488,0.0454,0,2.3628,0.0453,0,3.2637,0.0591,0,3.5509,0.1332,0,2.2238,0.1613,0,3.4492,0.2138,0,3.0335,0.1219,0,3.6284,0.1001,0,2.661,0.0837,0,3.1439,0.1146,0,3.2474,0.0658,0,2.8502,0.0415,0,2.8607,0.0333,0,2.8142,0.0401,0,3.341,0.0574,0,3.6823,0.0667,0,3.5133,0.1542,0,3.3278,0.1454,0,3.4737,0.0875,0,3.0172,0.0723,0,3.3322,0.0706,0,2.5894,0.0481,0,3.0251,0.0391,0,2.305,0.0347,0,2.9295,0.0343,0,2.7,0.0383,0,3.0464,0.0581,0,2.3653,0.1169,0,3.55,0.1313,0,3.2319,0.096,0,2.3918,0.1353,0,3.2932,0.1388,0,3.2211,0.0912,0,3.0604,0.0728,0,2.9498,0.0474,0,3.5199,0.0404,0,3.0124,0.0349,0,2.6574,0.0358,0,2.3228
48,11970,136,0.253270477056503,0.000245235598413,0.0668,0,2.1176,0.0549,0,2.3927,0.0563,0,2.4175,0.0692,0,3.192,0.1539,0,1.5019,0.1552,0,3.542,0.1851,0,2.7083,0.1646,0,1.5739,0.1463,0,2.3199,0.1394,0,2.6792,0.1099,0,2.8471,0.086,0,2.9764,0.0628,0,2.4222,0.0663,0,2.1427,0.0728,0,2.4652,0.086,0,2.4253,0.0867,0,2.7151,0.165,0,3.4426,0.1901,0,3.3694,0.1283,0,3.3114,0.1223,0,3.5833,0.114,0,2.6931,0.0899,0,2.3328,0.0605,0,2.4368,0.0566,0,2.5666,0.0549,0,2.2291,0.0631,0,2.4213,0.0656,0,2.6929,0.104,0,4.0737,0.1503,0,2.2591,0.1109,0,2.8191,0.2123,0,2.2813,0.2058,0,3.6459,0.1174,0,3.0461,0.0856,0,2.3257,0.0662,0,2.6447,0.0715,0,2.849,0.0653,0,2.8781,0.0669,0,1.9383
49,12463,185,0.218039572238922,0.000181275871,0.0611,0,3.0841,0.0557,0,3.1352,0.0554,0,3.4055,0.0647,0,3.003,0.1331,0,2.5918,0.1416,0,3.5095,0.162,0,2.6557,0.153,0,3.4213,0.1233,0,3.1567,0.1351,0,2.8211,0.118,0,2.7009,0.0885,0,3.0829,0.0629,0,3.6073,0.0575,0,2.8964,0.0685,0,3.0569,0.0574,0,3.4788,0.0764,0,3.1253,0.1745,0,1.9058,0.1849,0,3.0183,0.1143,0,2.4125,0.1068,0,3.4703,0.1042,0,2.7328,0.0725,0,3.9176,0.0497,0,2.6881,0.0483,0,2.5237,0.0502,0,2.6298,0.0667,0,3.7665,0.0564,0,2.7419,0.097,0,3.3361,0.1395,0,2.7218,0.0948,0,2.4101,0.1309,0,3.3511,0.1388,0,3.4354,0.1046,0,2.7869,0.0675,0,2.8653,0.0609,0,3.5534,0.0528,0,2.7943,0.0513,0,2.5781,0.0439,0,2.4389
50,15598,111,0.245693698525429,0.00042741082143,0.0379,0,3.4946,0.0367,0,3.9431,0.0403,0,2.2949,0.0683,0,3.6062,0.1293,0,2.1847,0.1371,0,4.9228,0.1818,0,2.6405,0.1255,0,3.286,0.1157,0,4.0933,0.0951,0,4.0992,0.0976,0,3.8689,0.0714,0,4.1043,0.0515,0,2.3962,0.0399,0,3.0278,0.0467,0,4.2459,0.0697,0,3.3214,0.0711,0,3.9001,0.1604,0,2.7288,0.1227,0,3.2308,0.1038,0,3.4673,0.0873,0,4.7219,0.0718,0,2.9658,0.0615,0,4.2297,0.0458,0,3.0579,0.0395,0,3.0109,0.0374,0,2.4383,0.0506,0,3.3855,0.0643,0,3.7604,0.1028,0,4.4762,0.1151,0,4.2963,0.094,0,3.1479,0.1232,0,4.0189,0.1669,0,3.9856,0.1287,0,3.5877,0.1111,0,4.1054,0.0543,0,2.8191,0.0403,0,2.078,0.0338,0,3.3504,0.0451,0,1.9708
51,13984,133,0.196375578641891,7.0640533522e-05,0.0469,0,2.871,0.0409,0,2.5483,0.0423,0,2.8036,0.0668,0,2.9439,0.1443,0,2.4378,0.1666,0,2.6714,0.2245,0,2.3671,0.1333,0,2.8324,0.0871,0,2.9144,0.089,0,3.1314,0.1119,0,3.4214,0.0639,0,3.3948,0.0468,0,2.8705,0.0384,0,2.5437,0.048,0,2.618,0.0592,0,1.9792,0.075,0,3.9032,0.2027,0,1.9343,0.1963,0,2.1226,0.0979,0,2.3482,0.0872,0,3.1142,0.0899,0,2.2622,0.0587,0,2.8237,0.0502,0,2.3712,0.0484,0,2.561,0.0421,0,2.6472,0.0652,0,1.967,0.0682,0,2.3964,0.1194,0,2.334,0.1597,0,2.5608,0.0881,0,1.7041,0.1257,0,2.1745,0.1424,0,2.4551,0.0851,0,3.0743,0.0643,0,2.1861,0.0499,0,2.3126,0.0391,0,2.3993,0.0353,0,2.4625,0.0327,0,2.2607
52,14600,124,0.269162088632584,0.000437581446022,0.0617,0,3.1872,0.0623,0,2.9955,0.059,0,3.3469,0.0829,0,3.7018,0.1293,0,1.9006,0.1465,0,4.3596,0.1928,0,2.5338,0.1839,0,3.467,0.1746,0,2.8851,0.1627,0,3.1459,0.1223,0,2.9807,0.0805,0,2.9519,0.0589,0,2.4545,0.0544,0,3.0205,0.0667,0,2.5109,0.0757,0,3.0138,0.0769,0,3.4986,0.1311,0,2.9601,0.1782,0,3.3676,0.1524,0,3.1595,0.123,0,3.3856,0.1223,0,2.8047,0.0833,0,3.6183,0.0636,0,2.6349,0.0501,0,3.0449,0.0433,0,3.0075,0.0619,0,3.0756,0.0589,0,3.7927,0.1008,0,2.4405,0.1286,0,3.0665,0.1283,0,2.3609,0.2034,0,2.2919,0.2406,0,1.7781,0.1498,0,2.7461,0.0965,0,2.5296,0.078,0,2.4352,0.067,0,1.7092,0.0611,0,1.9703,0.0611,0,1.6844
53,14398,119,0.275168001651764,0.000848592317197,0.0627,0,1.8687,0.0541,0,2.3126,0.0635,0,2.1727,0.068,0,2.3747,0.1003,0,2.7281,0.151,0,3.457,0.1293,0,3.3409,0.1379,0,3.4414,0.1482,0,2.8287,0.1593,0,2.5747,0.1273,0,3.3226,0.0924,0,2.5768,0.0655,0,2.5946,0.0495,0,2.3802,0.0681,0,3.1142,0.064,0,3.0727,0.0927,0,3.5666,0.1515,0,2.4627,0.1435,0,3.705,0.1095,0,2.4516,0.1051,0,2.5865,0.1293,0,2.9298,0.0928,0,2.105,0.067,0,2.8165,0.0477,0,2.0896,0.0469,0,2.5745,0.0613,0,3.0144,0.0598,0,2.4897,0.0939,0,3.9878,0.1125,0,2.8197,0.0826,0,3.7854,0.1383,0,4.2936,0.1461,0,2.6685,0.1148,0,3.3276,0.0792,0,3.1278,0.0577,0,3.2173,0.0571,0,2.5432,0.0525,0,2.5591,0.0423,0,2.554
54,14510,113,0.241930261254311,0.000529910845216,0.0737,0,3.157,0.0598,0,2.3853,0.0674,0,3.6175,0.0763,0,3.5299,0.1077,0,3.0974,0.1238,0,4.0165,0.1446,0,2.4526,0.1282,0,3.7683,0.1265,0,3.3206,0.1431,0,3.0467,0.1259,0,3.1607,0.0903,0,3.554,0.0772,0,3.1165,0.0747,0,2.5544,0.0821,0,3.2437,0.0786,0,2.7631,0.0717,0,3.7423,0.1481,0,2.987,0.1503,0,4.2357,0.0824,0,3.4172,0.0931,0,2.9761,0.0998,0,2.8762,0.0632,0,3.6934,0.0514,0,3.0771,0.0527,0,2.8042,0.0398,0,2.7925,0.0511,0,3.6265,0.0498,0,2.912,0.1051,0,3.8215,0.1167,0,4.1418,0.086,0,2.5735,0.1379,0,5.1512,0.1672,0,3.7687,0.1274,0,3.8646,0.099,0,2.8242,0.068,0,3.409,0.0583,0,2.7838,0.0518,0,2.5227,0.0453,0,2.038
55,13956,245,0.219494014978409,0.000591508694924,0.0604,0,2.7672,0.0532,0,2.7983,0.0512,0,3.574,0.0654,0,3.0076,0.116,0,2.1526,0.1251,0,3.3196,0.1304,0,2.6096,0.1288,0,3.5647,0.1135,0,2.8026,0.1394,0,3.4429,0.1145,0,3.0031,0.0697,0,3.3446,0.062,0,2.7048,0.0609,0,2.4432,0.0713,0,3.4887,0.0638,0,3.0798,0.0712,0,3.17,0.1346,0,2.7649,0.149,0,3.6944,0.0932,0,2.4871,0.0995,0,3.4429,0.1016,0,1.986,0.0681,0,2.6442,0.0488,0,2.7306,0.0449,0,2.8891,0.0448,0,2.4111,0.0561,0,2.5453,0.0471,0,3.0181,0.0961,0,4.0982,0.1072,0,3.1047,0.0805,0,2.9686,0.1191,0,3.2337,0.1524,0,2.6761,0.102,0,2.8419,0.0712,0,2.8911,0.0557,0,3.1993,0.053,0,2.0372,0.0478,0,2.3511,0.0414,0,2.3891
56,13470,236,0.236494719982147,0.000188425750821,0.0552,0,2.097,0.0471,0,2.3621,0.0535,0,2.6076,0.0625,0,2.892,0.127,0,1.1601,0.1307,0,4.2233,0.1623,0,3.1366,0.1394,0,3.1161,0.13,0,2.6881,0.1323,0,2.969,0.1144,0,3.0478,0.0771,0,3.4448,0.0549,0,2.8595,0.0505,0,2.1466,0.0576,0,2.9731,0.0698,0,2.5239,0.0742,0,3.4669,0.1439,0,3.0455,0.1513,0,3.4092,0.1229,0,2.7417,0.1014,0,3.0231,0.1049,0,2.7767,0.0689,0,3.1208,0.0515,0,2.8682,0.0426,0,2.7577,0.0442,0,2.7163,0.0487,0,2.9747,0.0519,0,2.704,0.091,0,3.034,0.1248,0,2.0864,0.0892,0,2.8658,0.1498,0,2.6446,0.1652,0,2.9017,0.1225,0,2.7352,0.0729,0,2.4925,0.0563,0,2.6301,0.0489,0,2.3216,0.0446,0,2.1987,0.0466,0,1.8392
57,16123,247,0.26777595281601,0.001538013108075,0.0736,0,2.3469,0.0648,0,2.6499,0.0712,0,2.333,0.083,0,2.6291,0.1415,0,1.6659,0.1597,0,2.9023,0.1805,0,2.4715,0.1561,0,3.9725,0.143,0,3.0369,0.1417,0,3.7184,0.115,0,2.6746,0.089,0,3.1509,0.0689,0,3.3054,0.0637,0,2.6909,0.0824,0,3.2571,0.0852,0,2.9657,0.0869,0,2.8123,0.1468,0,1.8517,0.2046,0,2.6431,0.1297,0,2.2717,0.1419,0,2.9095,0.1377,0,3.095,0.0924,0,3.4609,0.0723,0,2.5018,0.0704,0,2.2096,0.0696,0,2.4018,0.0879,0,2.6175,0.0698,0,3.0046,0.1185,0,3.4383,0.1238,0,3.4741,0.1073,0,3.0307,0.1514,0,3.1989,0.1947,0,2.4855,0.1421,0,3.6011,0.1031,0,2.6453,0.0715,0,2.778,0.0628,0,2.2728,0.0597,0,2.5551,0.0707,0,2.779
58,14364,207,0.213146805763245,0.000372145936126,0.0483,0,2.3322,0.0429,0,2.5448,0.046,0,2.7715,0.057,0,2.9974,0.1184,0,2.4312,0.137,0,3.9586,0.1583,0,2.9887,0.1237,0,3.2256,0.0859,0,2.8522,0.0974,0,4.2029,0.113,0,3.0662,0.0691,0,3.4986,0.0445,0,3.4457,0.0411,0,2.5424,0.0449,0,3.001,0.0559,0,3.3194,0.0699,0,3.7091,0.1552,0,2.4994,0.1442,0,2.3252,0.1061,0,2.4993,0.0969,0,2.7829,0.0787,0,2.2103,0.0615,0,2.4007,0.0402,0,2.3457,0.042,0,2.8376,0.0383,0,2.4002,0.0461,0,2.0557,0.064,0,3.2679,0.1082,0,3.5771,0.1114,0,2.6061,0.0743,0,2.7906,0.1102,0,2.9858,0.1215,0,3.089,0.0779,0,2.4148,0.0638,0,2.6606,0.0481,0,2.3035,0.0389,0,2.2421,0.0423,0,2.4642,0.0376,0,2.2531
59,15258,168,0.23645555973053,0.000148327759234,0.0444,0,2.084,0.0414,0,2.6102,0.0418,0,2.6599,0.0618,0,2.9609,0.1024,0,1.9898,0.142,0,3.4032,0.1559,0,3.4308,0.1296,0,4.0566,0.1108,0,2.7495,0.1137,0,3.3886,0.107,0,3.0644,0.0669,0,2.7154,0.0457,0,3.328,0.0411,0,2.6323,0.0473,0,2.1126,0.0602,0,3.1924,0.0676,0,2.7341,0.178,0,2.9361,0.1568,0,3.5046,0.1057,0,3.1303,0.1015,0,2.941,0.0991,0,3.4507,0.0743,0,2.6287,0.0541,0,2.297,0.0432,0,2.3172,0.0433,0,2.317,0.0541,0,3.1185,0.0582,0,2.6933,0.1091,0,3.7258,0.1167,0,3.8925,0.0972,0,3.7766,0.1283,0,3.9692,0.1447,0,2.9459,0.1124,0,2.9765,0.0744,0,2.6119,0.0523,0,3.9493,0.0423,0,2.623,0.0389,0,2.4105,0.0376,0,2.5882
60,18653,128,0.293825417757034,0.00068951403955,0.0533,0,3.1927,0.0582,0,2.9161,0.0599,0,3.2804,0.0721,0,3.5464,0.1195,0,2.0608,0.2202,0,2.6098,0.193,0,2.8573,0.1987,0,2.8171,0.1987,0,2.495,0.1876,0,2.9063,0.1213,0,3.12,0.1159,0,3.0915,0.0669,0,2.313,0.057,0,2.2812,0.0711,0,3.2802,0.1009,0,3.1253,0.0922,0,3.1146,0.1646,0,2.8859,0.2147,0,3.6663,0.1746,0,2.6976,0.1682,0,4.4245,0.1702,0,3.2164,0.1036,0,3.3748,0.0728,0,4.0154,0.0651,0,3.7339,0.0584,0,3.207,0.095,0,2.5073,0.1007,0,3.0511,0.1285,0,2.8008,0.1441,0,4.0474,0.1183,0,2.9084,0.1499,0,2.9094,0.1861,0,3.401,0.1605,0,3.3577,0.1034,0,2.3141,0.0742,0,3.5584,0.06,0,2.4365,0.0544,0,3.0411,0.0579,0,3.089
61,17449,164,0.227895066142082,0.000268134608632,0.0621,0,2.5561,0.0608,0,2.3703,0.068,0,2.8065,0.0722,0,2.6783,0.1557,0,1.9362,0.1837,0,2.6034,0.2608,0,2.2474,0.2173,0,2.7736,0.1707,0,1.9806,0.1586,0,3.107,0.1153,0,3.0157,0.0824,0,3.7243,0.0741,0,3.1326,0.0724,0,2.3717,0.0944,0,2.814,0.0881,0,2.4139,0.086,0,3.1122,0.1526,0,2.9102,0.2436,0,2.3152,0.1687,0,2.1599,0.1677,0,2.2449,0.167,0,1.9458,0.0972,0,2.5052,0.0717,0,2.3456,0.0705,0,2.5774,0.0625,0,2.3531,0.1142,0,2.161,0.0757,0,2.5271,0.1427,0,2.8973,0.1487,0,2.718,0.1179,0,2.8068,0.162,0,3.4588,0.1909,0,2.3537,0.1373,0,3.7741,0.0986,0,2.6688,0.068,0,3.0792,0.0616,0,2.5876,0.0567,0,2.8687,0.064,0,2.7888
62,16930,149,0.251014918088913,0.00019060599152,0.046,0,2.4267,0.0429,0,2.4483,0.0448,0,3.7426,0.0653,0,3.3177,0.0895,0,1.9599,0.1097,0,2.8398,0.1418,0,2.8934,0.1131,0,3.2578,0.1192,0,2.7749,0.1074,0,3.7813,0.0998,0,3.9654,0.0777,0,3.8748,0.0517,0,2.8171,0.0468,0,2.5615,0.0436,0,2.2897,0.0585,0,2.9645,0.0652,0,3.0729,0.1564,0,2.9161,0.1434,0,3.0618,0.1082,0,3.2215,0.1009,0,3.3571,0.0896,0,2.2478,0.0748,0,3.2594,0.0523,0,2.8196,0.0458,0,2.7569,0.0551,0,1.8144,0.0512,0,2.6945,0.0683,0,3.2634,0.0989,0,3.4458,0.1054,0,3.3054,0.0801,0,2.8216,0.1351,0,3.2371,0.1601,0,2.3357,0.1083,0,3.3422,0.0842,0,2.6952,0.0534,0,3.0488,0.0447,0,2.1123,0.0501,0,1.6769,0.0432,0,2.5646
63,18446,113,0.262016147375107,0.000902865605894,0.0566,0,2.2231,0.0501,0,3.7106,0.0532,0,3.4071,0.0649,0,2.272,0.1111,0,1.9701,0.1469,0,3.8163,0.1554,0,3.0059,0.1569,0,3.6931,0.1338,0,2.9162,0.1386,0,4.6598,0.1134,0,3.0287,0.0835,0,3.1742,0.0676,0,3.3606,0.0494,0,2.9116,0.0646,0,3.1873,0.0721,0,2.2865,0.0843,0,3.5644,0.1358,0,3.2964,0.1456,0,4.5249,0.1356,0,3.416,0.1165,0,3.2624,0.1361,0,3.5594,0.0966,0,4.077,0.076,0,3.1028,0.061,0,2.7682,0.0607,0,2.4341,0.0814,0,3.111,0.0694,0,3.959,0.0971,0,2.673,0.1081,0,4.0818,0.0919,0,3.1615,0.1554,0,3.3026,0.1915,0,2.96,0.1291,0,3.294,0.1142,0,2.4137,0.0663,0,3.2913,0.0517,0,2.1207,0.06,0,2.2444,0.0591,0,2.6107
64,18042,104,0.217064708471298,5.4229811212e-05,0.04,0,3.6236,0.0294,0,2.2739,0.0352,0,3.0731,0.0721,0,3.4265,0.0881,0,2.6792,0.0976,0,3.3747,0.1329,0,3.3096,0.0956,0,4.922,0.0751,0,3.21,0.0955,0,3.6518,0.1249,0,2.9215,0.0739,0,3.1949,0.0404,0,3.1844,0.0329,0,2.3615,0.0414,0,2.3972,0.0627,0,2.5082,0.0769,0,2.8248,0.1455,0,2.922,0.1165,0,4.9515,0.0671,0,2.8993,0.0675,0,4.1141,0.0776,0,3.152,0.055,0,2.4379,0.0384,0,3.2327,0.0313,0,3.6558,0.0313,0,3.3716,0.0381,0,3.2256,0.0637,0,2.5396,0.1189,0,3.152,0.1002,0,4.156,0.065,0,2.1817,0.0893,0,3.8086,0.1029,0,2.4292,0.0856,0,2.5821,0.0535,0,1.3773,0.0423,0,1.6666,0.0399,0,1.8933,0.039,0,1.4109,0.035,0,2.1678
65,16346,247,0.22529624402523,0.000163043412613,0.0398,0,2.6325,0.0375,0,2.8672,0.0403,0,2.9918,0.0751,0,3.9485,0.109,0,2.5746,0.137,0,3.674,0.1671,0,2.1873,0.1079,0,3.5771,0.1022,0,2.4134,0.1066,0,3.9126,0.0955,0,2.8386,0.0742,0,3.62,0.044,0,2.8199,0.0382,0,2.3624,0.0411,0,2.5633,0.0641,0,2.5555,0.0724,0,3.0081,0.1693,0,3.0485,0.1271,0,3.4425,0.0912,0,3.1631,0.0789,0,3.6787,0.0808,0,2.8251,0.0609,0,3.194,0.0428,0,2.1007,0.0384,0,2.8366,0.0366,0,2.5981,0.0439,0,3.5496,0.0646,0,3.2844,0.0976,0,3.549,0.0976,0,3.6531,0.0806,0,2.4911,0.112,0,3.8744,0.1355,0,3.0673,0.1067,0,2.9323,0.0716,0,2.092,0.0443,0,2.9271,0.0413,0,2.5689,0.0391,0,2.5892,0.0367,0,2.6362
